repo,季均代码参与者数量,季均代码贡献者数量,日均代码提交数量,季均代码提交关联PR的比率,季均PR关联issue的比率,日均PR创建数量,季均代码审查比率,季均代码合并比率,日均提交代码行数,proj_id,季均bug类issue处理时间平均数,季均bug类issue处理时间中位数,日均关闭PR数量,季均issue评论频率,季均issue首次响应时间平均数,季均issue首次响应时间中位数,季均PR处理时间平均数,季均PR处理时间中位数,日均更新issue数量,季均代码审查评论频率,季均最近版本发布次数,季均组织数量,季均组织贡献者数量,日均组织代码提交次数,季均组织持续贡献时间,季均观察贡献者数量,日均观察者贡献次数,季均issue贡献者数量,日均issue贡献次数,日均代码贡献次数,季均个人贡献者数量,日均个人贡献次数,季均访客贡献者数量,日均访客贡献次数,季均常客贡献者数量,日均常客贡献次数,季均核心贡献者数量,日均核心贡献次数
https://github.com/adwhit/hsr,0,0,0,0,0,0,0,0,0,gitee:adwhit/hsr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AndoroidX/layerzero_scan_client,0,0,0,0,0,0,0,0,0,gitee:AndoroidX/layerzero_scan_client,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/al8n/countries,0,0,0,0,0,0,0,0,0,gitee:al8n/countries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.000854701,0,0,0,0.076923077,0.000854701,0,0,0,0,0.076923077,0
https://github.com/andelf/rust-2048,0,0,0,0,0,0,0,0,0,gitee:andelf/rust-2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.000854701,0,0,0,0,0,0,0,0,0,0.076923077,0
https://github.com/matanlurey/grud,0,0,0,0,0,0,0,0,0,gitee:matanlurey/grud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/aminroosta/redis-raw-rs,0,0,0,0,0,0,0,0,0,gitee:aminroosta/redis-raw-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/ammkrn/shoebill,0,0,0,0,0,0,0,0,0,gitee:ammkrn/shoebill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Angelomirabella/winsockraw-sys,0,0,0,0,0,0,0,0,0,gitee:Angelomirabella/winsockraw-sys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/feos-org/feos,2.777777778,1.777777778,0.221110493,0.568548004,0.104461279,0.107407407,0.104461279,0.083473625,3622.082639,gitee:feos-org/feos,0,0,0.108641975,0.666666667,89.98,89.98,87.90678889,89.19611111,0.07037037,1,3.777777778,1,1,0.212461905,7,11,0.141975309,2.555555556,0.07037037,0.607407407,8.333333333,0.132098765,12.11111111,0.19382716,0.777777778,0.119753086,1,0.50617284
https://github.com/deislabs/bindle,0,0,0,0,0,0,0,0,0,gitee:deislabs/bindle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022222222,0,0,0,0,0,0,0,0,0,1,0
https://github.com/alisianoi/jmp-rs,0,0,0,0,0,0,0,0,0,gitee:alisianoi/jmp-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alexhallam/tv,0.846153846,0,0,0,0,0.009401709,0,0.846153846,0,gitee:alexhallam/tv,0,0,0.011111111,0,0,0,75,75,0.018803419,0,0,0,0,0,0,17.69230769,0.196581197,1.384615385,0.030769231,0.02991453,13.23076923,0.156410256,17.30769231,0.194871795,0.769230769,0.009401709,1,0.046153846
https://github.com/bottlerocket-os/bottlerocket,21,17,1.834352418,0.987654321,0,0.744444444,0.194029851,0.125,44.30239022,gitee:bottlerocket-os/bottlerocket,56.6815,62.24,0.788888889,3.3529,87.0072,88.95,87.3194,89.87,0.666666667,1.928571429,27,6,16,1.823228571,34,242,2.711111111,71,3.744444444,6.777777778,191,2.833333333,296,4.755555556,8,2.677777778,7,5.8
https://github.com/artichoke/raw-parts,2,2,0.233463035,1,0,0.122222222,0,0.727272727,3.135075042,gitee:artichoke/raw-parts,0,0,0.122222222,0,0,0,85.1691,89.63,0,0,2,1,1,0.144528571,5,2,0.022222222,0,0,0.377777778,1,0.011111111,2,0.022222222,0,0,1,0.377777778
https://github.com/alexzanderr/rust-python-objects,0,0,0,0,0,0,0,0,0,gitee:alexzanderr/rust-python-objects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/invrsi/akhlys,0,0,0,0,0,0,0,0,0,gitee:invrsi/akhlys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/aoyagikouhei/twapi-v2-rs,1.076923077,1.076923077,0.181297302,0.507455407,0,0.013675214,0,0,86.94146321,gitee:aoyagikouhei/twapi-v2-rs,0,0,0.013675214,0,0,0,89.994,89.994,0.005128205,0,0,1,1,0.181296703,2.615384615,0.615384615,0.006837607,0.384615385,0.008547009,0.185470085,1,0.015384615,1,0.015384615,0,0,1,0.185470085
https://github.com/bjz/gl-rs,1.307692308,0,0,0,0,0.014529915,0,0,0,gitee:bjz/gl-rs,0,0,0,0,0,0,89.99538462,89.99538462,0.022222222,0,0,0,0,0,0,11.61538462,0.129059829,1.846153846,0.026495726,0.012820513,10.30769231,0.117094017,11.84615385,0.131623932,1.076923077,0.011965812,1.461538462,0.022222222
https://github.com/BarcodeResource/rust_barcode,0,0,0,0,0,0,0,0,0,gitee:BarcodeResource/rust_barcode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/arzg/fjord-repl,0,0,0,0,0,0,0,0,0,gitee:arzg/fjord-repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/10maurycy10/qoiconv,0,0,0,0,0,0,0,0,0,gitee:10maurycy10/qoiconv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/andrewdavidmackenzie/libproc-rs,1.692307692,0,0,0,0,0.041025641,0,0,0,gitee:andrewdavidmackenzie/libproc-rs,89.99,89.99,0.043589744,0,0,0,88.68253846,88.08192308,0.008547009,0,4.923076923,0,0,0,0,5.230769231,0.058119658,0.846153846,0.020512821,0.044444444,4.076923077,0.098290598,5.307692308,0.058974359,0,0,1,0.064102564
https://github.com/derekdreery/dvi-rs,0,0,0,0,0,0,0,0,0,gitee:derekdreery/dvi-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/dob9601/jointhedots,0,0,0,0,0,0,0,0,0,gitee:dob9601/jointhedots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,0,0,0,1,0.011111111,0,0,0,0,1,0
https://github.com/althonos/embedded-picofont,0,0,0,0,0,0,0,0,0,gitee:althonos/embedded-picofont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923076923,0.01025641,0,0,0,0.923076923,0.01025641,0,0,0,0,0.923076923,0
https://github.com/aki-akaguma/flood-tide,0,0,0,0,0,0,0,0,0,gitee:aki-akaguma/flood-tide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,0.006837607,0,0,0,0.615384615,0.006837607,0,0,0,0,0.615384615,0
https://github.com/EbTech/rust-algorithms,0.923076923,0,0,0,0,0.01025641,0,0,0,gitee:EbTech/rust-algorithms,0,0,0,0.538461538,89.58,89.58,44.74,44.74,0.006837607,0,0,0,0,0,0,62.76923077,0.718803419,1.230769231,0.020512821,0.01025641,48.23076923,0.558974359,62.07692308,0.711111111,1.230769231,0.013675214,1,0.017094017
https://github.com/Aidin53-kh/betadin,0,0,0,0,0,0,0,0,0,gitee:Aidin53-kh/betadin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/aoikonomopoulos/subdiff,0,0,0,0,0,0,0,0,0,gitee:aoikonomopoulos/subdiff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alexmadeathing/insides,0,0,0,0,0,0,0,0,0,gitee:alexmadeathing/insides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AlphaShell-org/AlphaShell,0,0,0,0,0,0,0,0,0,gitee:AlphaShell-org/AlphaShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alex65536/wurm,0,0,0,0,0,0,0,0,0,gitee:alex65536/wurm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/mohammadjavad948/nestjs-nats-connector,0,0,0,0,0,0,0,0,0,gitee:mohammadjavad948/nestjs-nats-connector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/maxcountryman/axum-login,6,3.692307692,0.070979604,0.58021978,0,0.047863248,0.283333333,1,3.992816522,gitee:maxcountryman/axum-login,0,0,0.047863248,0,0,0,83.20419231,89.10653846,0,1,7,0,0,0,0,90.84615385,1.02991453,0,0,0.248717949,64.38461538,0.966666667,89.61538462,1.041025641,0.923076923,0.041025641,1.923076923,0.176068376
https://github.com/jrmoulton/tmux-sessionizer,6.846153846,4.384615385,0.124855689,0.866281155,0,0.14017094,0,1,18.57442169,gitee:jrmoulton/tmux-sessionizer,0,0,0.126495726,1.2077,86.43431818,86.94181818,82.86147692,88.00423077,0.073504274,0,2.384615385,0.538461538,0.538461538,0.005984615,0.461538462,63.84615385,0.735897436,7.615384615,0.176068376,0.490598291,47.15384615,1.084615385,68.07692308,0.844444444,1.692307692,0.128205128,1.923076923,0.426495726
https://github.com/grafana/grafana-plugin-sdk-rust,1.111111111,0.666666667,0.013587796,0.476190476,0,0.007407407,0,0.055555556,28.0587981,gitee:grafana/grafana-plugin-sdk-rust,0,0,0.007407407,0,0,0,89.988,89.988,0,0,0,0.555555556,0.555555556,0.006174603,0.444444444,0.222222222,0.002469136,0,0,0.014814815,0.222222222,0.002469136,0,0,0,0,0.666666667,0.014814815
https://github.com/john-h-k/kvp,0,0,0,0,0,0,0,0,0,gitee:john-h-k/kvp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/HaruxOS/externc-libm,0,0,0,0,0,0,0,0,0,gitee:HaruxOS/externc-libm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Anders429/doc_item,0,0,0,0,0,0,0,0,0,gitee:Anders429/doc_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/LucasJaiser/mkDesktop,0,0,0,0,0,0,0,0,0,gitee:LucasJaiser/mkDesktop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/ajungren/crc32_digest,0,0,0,0,0,0,0,0,0,gitee:ajungren/crc32_digest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AleoHQ/wagyu,0,0,0,0,0,0,0,0,0,gitee:AleoHQ/wagyu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53846154,0.156410256,0,0,0,10.53846154,0.134188034,11.53846154,0.145299145,0,0,1,0
https://github.com/eternaltwin/etwin,0,0,0,0,0,0,0,0,0,gitee:eternaltwin/etwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/dflemstr/sparkey-rs,0,0,0,0,0,0,0,0,0,gitee:dflemstr/sparkey-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/7596ff/sysk-forgets,0,0,0,0,0,0,0,0,0,gitee:7596ff/sysk-forgets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/mgeisler/textwrap,3.769230769,2,0.074400308,0.835347985,0,0.055555556,0,0.183760684,65.37478086,gitee:mgeisler/textwrap,0,0,0.073504274,2,81.7,81.7,49.88227692,52.47538462,0.005982906,0,1,1.384615385,1.384615385,0.065848352,2,15.84615385,0.176068376,1.923076923,0.038461538,0.115384615,12.61538462,0.14957265,15.76923077,0.190598291,0.769230769,0.017948718,1,0.113675214
https://github.com/eamondang/near-app-contract,0,0,0,0,0,0,0,0,0,gitee:eamondang/near-app-contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/CrepesJS/crepes,3,3,2.023346304,0.43956044,0,0.455555556,0,0,49.3385214,gitee:CrepesJS/crepes,0,0,0.455555556,0,0,0,89.988,90,0,0,0,1,1,0.867142857,12,0,0,0,0,0.911111111,0,0,0,0,0,0,1,0.911111111
https://github.com/axelf4/glr,0,0,0,0,0,0,0,0,0,gitee:axelf4/glr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/andreafioraldi/meminterval,0,0,0,0,0,0,0,0,0,gitee:andreafioraldi/meminterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.016239316,0,0,0,0.923076923,0.01025641,0.461538462,0.005128205,0,0,1,0
https://github.com/commure/datatest,0,0,0,0,0,0,0,0,0,gitee:commure/datatest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.005128205,0,0,0,0,0,0,0,0,0,0.461538462,0
https://github.com/anguslees/kubernetes-rs,0.923076923,0,0,0,0,0.01025641,0,0,0,gitee:anguslees/kubernetes-rs,0,0,0.01025641,0,0,0,90,90,0,0,0,0,0,0,0,0.153846154,0.001709402,0,0,0.037606838,1,0.039316239,0,0,0,0,1,0.037606838
https://github.com/Amanieu/corosensei,2.461538462,1.769230769,0.028220806,0.576923077,0,0.027350427,0,0.615384615,0.111172874,gitee:Amanieu/corosensei,0,0,0.011965812,0.865384615,89.58433,89.569,89.61073333,89.85722222,0.023931624,0,0,1.076923077,1.076923077,0.011969231,1.076923077,23.92307692,0.268376068,3.692307692,0.086324786,0.083760684,14.07692308,0.265811966,25.15384615,0.292307692,1.615384615,0.044444444,1.692307692,0.1
https://github.com/antoyo/mg,0,0,0,0,0,0,0,0,0,gitee:antoyo/mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/chridou/nakadion,0,0,0,0,0,0,0,0,0,gitee:chridou/nakadion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/analog-labs/chain-connectors,5.615384615,3.230769231,0.300166759,1,0.352564103,0.047863248,0.088461538,0.230769231,63.73540856,gitee:analog-labs/chain-connectors,43.17655385,45.43,0.02991453,0.072507692,89.66,89.66,80.81801538,84.54230769,0.069230769,0.256410256,0.153846154,0.692307692,0.692307692,0.007694505,0.615384615,1,0.011111111,2.538461538,0.068376068,0.399145299,5.384615385,0.458119658,4.076923077,0.086324786,1.153846154,0.045299145,1.153846154,0.347008547
https://github.com/multiversx/mx-sdk-rs,15.69230769,3.923076923,1.998546201,0.761735085,0,1.101709402,0.087267101,0.218960198,257.6790525,gitee:multiversx/mx-sdk-rs,0,0,1.011965812,0.628223077,84.55409091,84.88136364,83.13543077,88.99576923,0.064957265,1.691006856,30.30769231,1.461538462,2.230769231,1.822379121,8.307692308,9.692307692,0.120512821,1.846153846,0.105128205,8.947863248,13.76923077,1.668376068,20.76923077,1.532478632,1.538461538,2.041880342,2,5.599145299
https://github.com/harmless-tech/snowbinary,0,0,0,0,0,0,0,0,0,gitee:harmless-tech/snowbinary,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/MihirLuthra/discriminant_hash_derive,0,0,0,0,0,0,0,0,0,gitee:MihirLuthra/discriminant_hash_derive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/aQaTL/htpasswd-verify,0,0,0,0,0,0,0,0,0,gitee:aQaTL/htpasswd-verify,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/json-e/json-e,2.307692308,1.230769231,0.014537991,1,0,0.014529915,0,0.538461538,0.225766451,gitee:json-e/json-e,0,0,0.008547009,0.679484615,89.6722875,89.67625,61.28782308,62.15884615,0.018803419,0,0,0.230769231,0.230769231,0.002564835,0.307692308,4.384615385,0.055555556,1.538461538,0.068376068,0.038461538,3.230769231,0.038461538,4.769230769,0.064957265,0.615384615,0.020512821,1.230769231,0.076923077
https://github.com/alongwy/unlatex,0,0,0,0,0,0,0,0,0,gitee:alongwy/unlatex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,0,0,0,1,0.011111111,0,0,0,0,1,0
https://github.com/AidenHadisi/chat-gpt-rs,0,0,0,0,0,0,0,0,0,gitee:AidenHadisi/chat-gpt-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/akabinds/complete-pic,0,0,0,0,0,0,0,0,0,gitee:akabinds/complete-pic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Hirevo/alexandrie,0,0,0,0,0,0,0,0,0,gitee:Hirevo/alexandrie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.384615385,0.070940171,0,0,0,5,0.055555556,5.384615385,0.05982906,0,0,1,0
https://github.com/aleokdev/vuk-rs,0,0,0,0,0,0,0,0,0,gitee:aleokdev/vuk-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/acj/krapslog-rs,0,0,0,0,0,0,0,0,0,gitee:acj/krapslog-rs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.153846154,0.001709402,0,0,0,0.153846154,0.001709402,0,0,0,0,0.153846154,0
https://github.com/aolwas/aws-token-rotate,0.461538462,0.230769231,0.005131056,0.115384615,0,0.002564103,0,0,6.554923676,gitee:aolwas/aws-token-rotate,0,0,0,0,0,0,87.48,87.48,0,0,0.230769231,0,0,0,0,0,0,0,0,0.005128205,0.153846154,0.003418803,0,0,0.153846154,0.001709402,0.153846154,0.003418803
https://github.com/gquintard/varnish-rs,3,3,0.647273176,0.788709175,0,0.444444444,0.254668544,0.527922188,167.0965351,gitee:gquintard/varnish-rs,0,0,0.416049383,0.807466667,88.65115556,89.77611111,84.86923333,89.43277778,0.186419753,10.39132997,0,3.111111111,3,0.647271429,13,3.222222222,0.035802469,3.666666667,0.432098765,3.025925926,1.888888889,0.028395062,4,0.137037037,0.777777778,1.251851852,1.222222222,2.104938272
https://github.com/aldrinzigmundv/zigfi,0,0,0,0,0,0,0,0,0,gitee:aldrinzigmundv/zigfi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0.004273504,0,0,0,0,0,0,0,0,0,0.384615385,0
https://github.com/andrewbaxter/inarybay,0,0,0,0,0,0,0,0,0,gitee:andrewbaxter/inarybay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.000854701,0,0,0,0.076923077,0.000854701,0,0,0,0,0.076923077,0
https://github.com/laanwj/cln4rust,0.307692308,0,0,0,0,0.003418803,0,0,0,gitee:laanwj/cln4rust,0,0,0.003418803,0,0,0,90,90,0,0,0,0,0,0,0,0.692307692,0.007692308,0,0,0.005128205,0.923076923,0.012820513,0.230769231,0.002564103,0,0,0.692307692,0.005128205
https://github.com/dtolnay/watt,1.307692308,1.307692308,0.088083123,0.108058608,0,0.006837607,0.153846154,0.307692308,0.488305469,gitee:dtolnay/watt,0,0,0.01025641,0,0,0,89.645,89.645,0,0.153846154,0,1.230769231,1.230769231,0.083806593,4.384615385,53.38461538,0.593162393,0,0,0.135897436,30.30769231,0.336752137,53.07692308,0.58974359,0.307692308,0.027350427,1,0.108547009
https://github.com/angelocarly/signald-rust,0,0,0,0,0,0,0,0,0,gitee:angelocarly/signald-rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/laumann/compiletest-rs,4,4,0.200111173,0.944444444,0,0.066666667,0,0.833333333,2.12340189,gitee:laumann/compiletest-rs,0,0,0.077777778,0.6667,88.93,88.93,89.905,89.96,0.033333333,0,0,3,3,0.189,5,6,0.066666667,3,0.088888889,0.488888889,3,0.033333333,6,0.144444444,1,0.077777778,1,0.411111111
https://github.com/andrea-alfonsi/nyx,0,0,0,0,0,0,0,0,0,gitee:andrea-alfonsi/nyx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.003418803,0,0,0,0.307692308,0.003418803,0,0,0,0,0.307692308,0
https://github.com/barafael/smbus-request-parser,0,0,0,0,0,0,0,0,0,gitee:barafael/smbus-request-parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alanvardy/tod,3.384615385,2.384615385,0.974900586,0.980845461,0.004266748,0.986324786,0,0.015427582,67.44345149,gitee:alanvardy/tod,81.59416667,82.71333333,0.983760684,0.630361538,76.93496154,87.08807692,89.72165385,89.99692308,0.567521368,0,34.15384615,0,0,0,0,10.38461538,0.127350427,3.692307692,1.206837607,1.894017094,8.230769231,3.170940171,12.07692308,0.44957265,0.076923077,0.045299145,1,2.733333333
https://github.com/alilleybrinker/semver-explain,0,0,0,0,0,0,0,0,0,gitee:alilleybrinker/semver-explain,0,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alttch/bma-jrpc,0,0,0,0,0,0,0,0,0,gitee:alttch/bma-jrpc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/amjoshuamichael/cxc,0,0,0,0,0,0,0,0,0,gitee:amjoshuamichael/cxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,0.006837607,0,0,0,0.615384615,0.006837607,0,0,0,0,0.615384615,0
https://github.com/alttch/yedb-rs,0,0,0,0,0,0,0,0,0,gitee:alttch/yedb-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Alexendoo/ucd-raw,0,0,0,0,0,0,0,0,0,gitee:Alexendoo/ucd-raw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/marvindv/jsonlogic_rs,0,0,0,0,0,0,0,0,0,gitee:marvindv/jsonlogic_rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/awslabs/aws-lc,23.30769231,12.69230769,0.950100483,1,0,2.160683761,0.479691758,0.187189121,1073.061102,gitee:awslabs/aws-lc,0,0,2.152991453,1.291946154,86.93559231,86.68038462,82.93893077,86.86230769,0.065811966,6.234125445,44.84615385,3.923076923,9.769230769,0.917604396,16.92307692,57.30769231,0.641025641,10,0.215384615,22.43589744,47.84615385,2.402564103,71.46153846,4.358974359,3.846153846,6.676923077,4,12.25641026
https://github.com/frankmcsherry/recycler,0,0,0,0,0,0,0,0,0,gitee:frankmcsherry/recycler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/aecsocket/bevy_cleanup,0,0,0,0,0,0,0,0,0,gitee:aecsocket/bevy_cleanup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/dcreager/proptest-attr-macro,0,0,0,0,0,0,0,0,0,gitee:dcreager/proptest-attr-macro,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AOSC-Dev/8dparser,0,0,0,0,0,0,0,0,0,gitee:AOSC-Dev/8dparser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/jgrillo/guv,0,0,0,0,0,0,0,0,0,gitee:jgrillo/guv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/edward-shen/mangadex-home-rs,0,0,0,0,0,0,0,0,0,gitee:edward-shen/mangadex-home-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/hawkw/an-editor,0,0,0,0,0,0,0,0,0,gitee:hawkw/an-editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alecmocatta/deploy,0,0,0,0,0,0,0,0,0,gitee:alecmocatta/deploy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61538462,0.12991453,0,0,0,9.615384615,0.107692308,10.61538462,0.118803419,0,0,1,0
https://github.com/aobatact/faster_chars_count,0,0,0,0,0,0,0,0,0,gitee:aobatact/faster_chars_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/advancedresearch/discrete,0,0,0,0,0,0,0,0,0,gitee:advancedresearch/discrete,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0.384615385,0.012820513,0,0,0,0,0,0,0,0.384615385,0.012820513
https://github.com/huxi/rusty_ulid,0.923076923,0.923076923,0.041903622,0,0,0,0,0,4.145893017,gitee:huxi/rusty_ulid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.005128205,0,0,0.041880342,1.461538462,0.047008547,0.461538462,0.005128205,0,0,1,0.041880342
https://github.com/AircastDev/agency,0,0,0,0,0,0,0,0,0,gitee:AircastDev/agency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Aleph-Alpha/aleph-alpha-client-rs,5,0,0,0,0,0.223076923,0,0.543556835,0,gitee:Aleph-Alpha/aleph-alpha-client-rs,0,0,0.227350427,0,0,0,89.78724615,89.97615385,0,0,18.07692308,0,0,0,0,1.692307692,0.018803419,0,0,0.432478632,2.076923077,0.334188034,3,0.058119658,0.846153846,0.097435897,1.384615385,0.295726496
https://github.com/Anillc/pty3,0,0,0,0,0,0,0,0,0,gitee:Anillc/pty3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/marcospb19/file_type_enum,0,0,0,0,0,0,0,0,0,gitee:marcospb19/file_type_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
